AssetID,DateID,Open,High,Low,Close,Volume
8,1,67.40584061621192,68.62711325595197,67.13521845372235,68.28710174560547,4561300
9,1,49.64513524750904,50.498144433019604,49.32099084590292,50.14841079711914,10112800
3,1,175.85000610351562,177.8000030517578,175.25999450683594,177.6999969482422,2432800
13,1,68.38235842210997,69.96757798978277,68.16393462618063,69.73664855957031,11887500
17,1,60.89447363749781,60.93071039221101,60.33281430662461,60.46870040893555,2783800
24,1,30.250849659983448,30.43593563209656,29.651161467303588,30.406322479248047,19494410
4,1,101.13038985478535,102.9194381011591,100.5307630936711,102.6343765258789,4669200
5,1,30.00925548564277,30.226547178885227,29.823008846105758,30.15670394897461,20135700
16,1,51.250666648143905,51.66038131713867,50.86826513268599,51.66038131713867,5297600
20,1,102.72950107878036,105.42621006470166,102.36176868922696,105.41678619384766,11014300
14,1,115.98871397140019,117.94044597542373,115.38300631557162,116.73863983154297,1549900
18,1,31.693865558572185,31.993595339351295,31.669696122118047,31.954919815063477,76800
10,1,109.92877573740397,110.15703440904035,109.18888375069055,109.5903091430664,6842100
11,1,74.59629537083043,75.07323200630101,74.24300822547535,74.79060363769531,3456700
23,1,42.72999954223633,42.79999923706055,42.310001373291016,42.650001525878906,926800
15,1,126.39063352655324,126.47433868669862,122.95858003933105,124.40023040771484,2949200
1,1,78.71653962973676,78.88104678877039,78.14076805947431,78.55203247070312,22483800
19,1,19.610000610351562,20.165000915527344,19.54199981689453,20.10700035095215,109669000
2,1,4.828971328392026,4.920726634003717,4.797400156664809,4.917026519775391,355616000
7,1,23.002429701321443,23.09094951258548,22.913909890057408,23.040367126464844,17059833
22,1,110.02999877929688,113.06999969482422,109.55000305175781,112.87999725341797,1569300
21,1,22.959999084472656,23.3700008392334,22.43000030517578,23.110000610351562,5028200
6,1,29.593071924371593,29.837337493896484,29.51933303368082,29.837337493896484,27445600
12,1,71.86709371780641,72.43863903965075,71.76318119154331,72.40399932861328,6708900
8,2,68.3842513828925,69.45979956475867,68.0303588084653,69.355712890625,4702300
9,2,50.319002411578076,50.344591640342834,49.73895603045542,50.2592887878418,5683700
3,2,178.0,181.88999938964844,177.6999969482422,181.0399932861328,2561200
13,2,69.95078147009629,71.46644517020701,69.7464283486727,71.27655029296875,13125000
17,2,60.459625311287816,60.812924947555494,59.84361444856036,60.60457229614258,2807500
24,2,30.169398081279684,30.628418370196087,29.651151506562208,29.917678833007812,22474114
4,2,103.11603797407231,104.33494803077696,102.84080094510479,103.49940490722656,3888700
5,2,30.04806835555377,30.4826459482469,29.900619849171893,30.397281646728516,29536000
16,2,51.41455716496972,51.53291648979114,50.139889962431106,50.704383850097656,9332000
20,2,105.78451151205512,106.72741648763262,105.08675665059603,105.86936950683594,9237900
14,2,119.68067077668101,122.82459254022332,119.5076103920209,120.34406280517578,2451000
18,2,31.95491922391595,32.09995059316178,31.452148482378245,31.569141387939453,57400
10,2,109.69262327697986,110.7316114495375,109.33054418005018,110.63716125488281,5350500
11,2,74.84360459097702,75.44419079873381,74.42849264376962,75.19689178466797,3078400
23,2,42.84000015258789,42.84000015258789,42.279998779296875,42.5099983215332,1252400
15,2,124.64201180253993,127.23698450786004,124.35368465575364,126.91144561767578,1507900
1,2,78.65256284720414,79.06383421983,78.57031275630516,78.9176025390625,26061400
19,2,20.204999923706055,20.621000289916992,20.149999618530273,20.5049991607666,85914000
2,2,5.034186893169818,5.270973980214777,5.025554077176567,5.240635395050049,914704000
7,2,23.0466972789631,23.2490268907991,22.907595035272717,23.211091995239258,14183151
22,2,113.47000122070312,114.69999694824219,112.73999786376953,113.87999725341797,1451500
21,2,23.18000030517578,23.34000015258789,22.59000015258789,22.6200008392334,5292900
6,2,29.892649304016118,30.104653485066265,29.860387874643965,30.086217880249023,22663600
12,2,72.39535140953905,73.14875040135323,72.18751971094741,73.09679412841797,7606500
8,3,69.43896999344716,69.47366730953769,68.24545431924581,68.96017456054688,3579000
9,3,50.754046290009086,50.83934590655484,50.12281806406643,50.17399978637695,6240000
3,3,181.92999267578125,184.05999755859375,181.63999938964844,183.22000122070312,2211400
13,3,71.83843789774086,72.24323895766346,70.41185624061836,70.6158218383789,14815000
17,3,60.60458951309835,60.794827301174756,60.20599210296418,60.55929183959961,3050300
24,3,29.96210622189674,30.147195183381946,29.688174799974437,30.110177993774414,19359435
4,3,104.19733241525046,105.82910556045182,103.97124056393882,104.86576843261719,4540200
5,3,30.530193384141448,30.913288039568418,30.436375441301248,30.483285903930664,20731400
16,3,50.74080370689904,50.85916650490917,50.01242393681499,50.704383850097656,9026100
20,3,106.50112068896266,106.54826881816992,105.2564863321128,105.82223510742188,7417400
14,3,121.0651532885085,121.7670113697778,119.16149628604019,121.27667236328125,2261700
18,3,31.6648605815675,31.6648605815675,31.394139289676062,31.616518020629883,35700
10,3,110.55057884593845,111.09369149072322,110.3695453011609,110.6292953491211,4837600
11,3,75.32053923502815,75.77981459580342,74.84360254732732,75.53250885009766,2462500
23,3,42.619998931884766,42.7599983215332,42.130001068115234,42.27000045776367,1265400
15,3,127.2835078529417,127.5625250023691,125.51631881786795,126.2138900756836,3187000
1,3,79.13694424981784,80.11485294071522,79.11866877580864,79.61219024658203,21912000
19,3,20.6200008392334,20.704999923706055,20.399999618530273,20.562999725341797,60296000
2,3,5.321784891005477,5.378268447512615,5.246062149382652,5.268260955810547,583268000
7,3,23.211092476972635,23.343869698612888,23.14154008257765,23.261674880981445,13046517
22,3,114.91999816894531,115.27999877929688,112.58999633789062,114.0199966430664,1319300
21,3,22.68000030517578,22.709999084472656,21.8799991607666,22.1299991607666,7875900
6,3,30.206052240548566,30.316662370383415,30.13691959081455,30.238313674926758,21493200
12,3,73.33061141371415,73.469163691235,73.01886053072819,73.20071411132812,7762500
8,4,68.93241630815314,70.22307808722216,68.39117207062104,70.16062927246094,4599300
9,4,50.36165767742961,50.404307481324075,50.02045273833103,50.319007873535156,5836900
3,4,185.0,185.89999389648438,183.5399932861328,185.33999633789062,2376500
13,4,71.12103252066073,71.32890331151562,70.5591583393854,71.2523193359375,8965000
17,4,60.69517635868233,60.80388662535879,59.97045507041481,60.06105041503906,3793500
24,4,30.28786409835972,30.5321793673863,29.917686160922,30.38410758972168,18147003
4,4,105.92741290850208,106.45823045505075,105.37693128635117,106.26162719726562,3368400
5,4,30.921110532801695,31.179113650144544,30.780382101963625,30.905473709106445,24588200
16,4,50.731685979401696,51.03214102916666,50.44033415464088,50.95930480957031,5191300
20,4,106.246539719014,106.246539719014,104.88875416548203,105.24706268310547,6008300
14,4,121.59396181179778,122.44003085104654,120.57483236278858,122.21890258789062,1618100
18,4,31.742211882234486,31.742211882234486,31.49082466207739,31.645523071289062,16800
10,4,110.73956384391698,111.6290104690691,110.41684278393754,111.54242706298828,6158800
11,4,76.03592351316149,76.6188482443183,75.89461271488747,76.45986938476562,2946300
23,4,42.369998931884766,43.400001525878906,42.099998474121094,43.31999969482422,1070900
15,4,126.91145830649775,126.91145830649775,124.81874458296477,125.0047607421875,3404400
1,4,80.1148552731523,80.80030061817499,79.90464896601935,80.59923553466797,23407100
19,4,20.725000381469727,21.00200080871582,20.55900001525879,20.999000549316406,70332000
2,4,5.2830602300766145,5.350149681258216,5.206350951554219,5.312905311584473,580124000
7,4,23.28064052750387,23.31857796312771,23.14786077392663,23.305932998657227,13167517
22,4,114.91000366210938,117.19000244140625,114.27999877929688,116.91000366210938,1513600
21,4,22.18000030517578,22.229999542236328,21.579999923706055,22.0,8498800
6,4,30.395003818721705,30.583966115191327,30.335090745228108,30.55631446838379,19356000
12,4,73.43455620189648,73.89352110454463,73.2959972691744,73.8242416381836,7579300
8,5,70.27858766661916,70.27858766661916,68.12748658885691,69.0364990234375,5582000
9,5,50.19958902054632,50.31048112523323,49.926626342833764,50.17399978637695,5411500
3,5,184.9499969482422,185.60000610351562,183.8300018310547,185.0399932861328,2088000
13,5,71.40666936672086,73.26110320343831,71.31679721604198,72.35694122314453,13890000
17,5,59.988572855520125,60.061046361746804,59.74397649986858,59.834571838378906,2027100
24,5,30.184213148099623,30.376706155138933,29.828843297225582,29.969511032104492,16207197
4,5,106.16330716800044,107.28391925480211,105.74061962651238,107.00868225097656,2933600
5,5,30.897660240654773,31.241661453127893,30.76474871560458,31.226024627685547,16582000
16,5,50.91379698020052,51.01394985799958,49.6209232167302,49.78480911254883,9654700
20,5,104.5587255575868,104.92645789931575,103.28580535977169,103.73839569091797,8052600
14,5,121.68046802471615,123.33415447837892,121.2382042370319,123.26686096191406,1759700
18,5,31.655192583277277,31.655192583277277,31.336125051837875,31.39413833618164,56100
10,5,111.5345201915952,111.77065778619263,110.92056965191605,111.68407440185547,5129800
11,5,76.5658632215784,76.58352454577721,75.42651576659665,76.07125854492188,3251400
23,5,43.2400016784668,43.31999969482422,42.650001525878906,43.04999923706055,973900
15,5,124.73505779933726,127.032393893787,124.73505779933726,126.80916595458984,3275500
1,5,80.60835694637981,80.95565366174243,80.06000215224509,80.68147277832031,22113000
19,5,21.00200080871582,21.25,20.8439998626709,21.204999923706055,55802000
2,5,5.436231176173702,5.549691305944381,5.391340065087639,5.475695610046387,881216000
7,5,23.217410974993033,23.267993370320607,22.970821479994605,23.046693801879883,19964341
22,5,116.5,120.18000030517578,115.11000061035156,117.37000274658203,1591400
21,5,22.049999237060547,22.40999984741211,21.790000915527344,22.3700008392334,4103800
6,5,30.542491962140534,30.72684451997756,30.524059870966152,30.671541213989258,13467800
12,5,73.73763976245199,73.83289736943264,73.18341728921172,73.5557861328125,5167300
8,6,69.03650257892107,69.84837422480294,68.48831782253146,69.55693054199219,4055400
9,6,50.412830668372564,50.412830668372564,49.7986664002206,50.2592887878418,7466900
3,6,185.57000732421875,186.97000122070312,183.92999267578125,186.6999969482422,1804300
13,6,72.801977390427,73.3306422922605,72.5792608300572,72.8836441040039,9220000
17,6,60.81292778836832,61.619176422791234,60.58645329754272,61.26587677001953,3469900
24,6,30.00652463089575,30.376702519061965,29.947295325023923,30.065753936767578,18166742
4,6,107.14630403545686,107.48051826472816,106.40905882420373,107.29375457763672,3302300
5,6,31.108758940951766,31.24166750934688,30.91330305866243,31.030574798583984,21449800
16,6,49.89405415193645,50.276455648424275,49.05641840193453,49.32045364379883,10374700
20,6,103.84212618613887,104.53045000887147,103.58754499864806,103.66297912597656,5838000
14,6,123.4783669979889,123.91102895876357,122.18042512712165,122.37271118164062,1283400
18,6,31.413480296743177,31.540136565461072,31.18143081665039,31.18143081665039,27600
10,6,112.06186218037868,114.6672179642516,111.97527881548619,113.45506286621094,8897000
11,6,76.13308705171544,76.32739531946783,75.72680919113854,76.00943756103516,2426000
23,6,43.11000061035156,43.869998931884766,43.11000061035156,43.720001220703125,1007400
15,6,126.97661933720524,128.63218790112347,126.49296578833619,128.08343505859375,3071500
1,6,81.01966753805407,81.0927834054305,80.29766403631584,80.62667846679688,19484300
19,6,21.211000442504883,21.29800033569336,20.858999252319336,20.930999755859375,61259000
2,6,5.48112414703428,5.520588597684756,5.392822403419839,5.474217891693115,497000000
7,6,23.04037552943809,23.16683281196531,22.989793124869724,23.021408081054688,16876226
22,6,117.7699966430664,118.16999816894531,113.76000213623047,114.91000366210938,1704800
21,6,22.299999237060547,22.610000610351562,21.579999923706055,21.649999618530273,5595000
6,6,30.73145070606698,30.74066675057612,30.54248838942399,30.593185424804688,21212800
12,6,73.78092032044006,74.57762075392587,73.71164747971014,74.42174530029297,6962900
8,7,69.14752092018773,69.52916486792009,68.82138525793545,69.17527770996094,4608600
9,7,50.11429477512934,50.25077612861336,49.7219112906093,50.18253707885742,4340800
3,7,185.2100067138672,187.27000427246094,185.07000732421875,187.11000061035156,1664300
13,7,72.50188841007945,73.20638486361258,72.49797574160623,73.1813735961914,6855000
17,7,61.77319904264277,62.3982640864139,61.48331190179765,61.55577850341797,3300600
24,7,29.932488145326282,30.48034788553307,29.73259113552668,30.42112159729004,21551373
4,7,106.83176034094899,107.62798287327742,106.38941615624367,106.94972229003906,3113300
5,7,30.99929151685551,31.46056733075741,30.983654694741343,31.202564239501953,19473000
16,7,49.83942980165152,50.94110430989985,49.821219875086875,50.859161376953125,12318300
20,7,103.68183191703348,104.1910014752811,102.78607505336095,103.21981048583984,6060000
14,7,123.18994262938894,123.18994262938894,121.50740667956768,122.27656555175781,1234100
18,7,31.220105096787325,31.877574294418306,31.220105096787325,31.819561004638672,39100
10,7,112.99068599307985,113.470828005999,112.8096523847368,113.32127380371094,6558600
11,7,75.6119960564254,76.10659403434994,75.50600788755925,76.04476928710938,1674600
23,7,44.0,44.0,43.349998474121094,43.59000015258789,947600
15,7,127.33932777085079,128.15780183535395,126.96728120323534,128.0740966796875,1143500
1,7,80.29764343456254,80.59924108057554,79.88637898833473,80.2610855102539,18652200
19,7,20.756999969482422,21.36400032043457,20.69099998474121,21.25200080871582,59515000
2,7,5.381969196102895,5.520588270746112,5.327705697285407,5.517135143280029,582664000
7,7,22.977145975975432,23.147863182943187,22.958178527295754,23.059343338012695,18755825
22,7,113.91999816894531,115.76000213623047,113.1500015258789,115.55000305175781,1394900
21,7,21.530000686645508,23.1200008392334,21.1299991607666,22.829999923706055,10068500
6,7,30.427273640325588,30.496406292649997,30.339708895865247,30.48719024658203,20815600
12,7,74.17060388345585,74.30915615612372,73.73761729523586,74.29183959960938,10835800
8,8,69.44787552797064,69.5317379183507,68.88177773268447,69.37798309326172,4240900
9,8,50.268241840682784,50.53393718322316,49.95968945750918,50.525367736816406,4240900
3,8,187.2899932861328,188.94000244140625,186.19000244140625,188.9199981689453,1600100
13,8,73.45841695924098,74.27349673081176,73.3755801651348,73.97028350830078,9647500
17,8,62.352958609004844,62.633784766576845,61.736947716155996,62.325782775878906,2632400
24,8,30.502572691392512,31.590891598552165,30.4581514500095,31.539066314697266,39162848
4,8,107.14631577511958,107.53951476413197,106.82192604671083,107.24461364746094,3668100
5,8,31.38238792198513,31.437115316374697,31.077477301123462,31.35111427307129,21685600
16,8,51.988155403385456,53.90015624849992,51.22335575997743,53.28103256225586,25935300
20,8,103.95529024522878,104.73790322710053,103.2575424655552,104.65303802490234,6427000
